source_ingredient_id,source_ingredient_name,canonical_id,mapping_type,confidence,source
ing_pending_1e416583864f,,sodium_hyaluronate_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1268 sha256=4a523f990553
ing_pending_1e88947bf68c,,schizosaccharomyces_ferment_filtrate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=18379 sha256=4a523f990553
ing_pending_1eb19069dd26,,saccharomyces_lysate_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5013 sha256=4a523f990553
ing_pending_1ec9ba94f0a7,,polyglyceryl_10_laurate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3763 sha256=4a523f990553
ing_pending_1ef0dd9a6abf,,polyglycerin_3,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3730 sha256=4a523f990553
ing_pending_1f4596b77abb,,sclerocarya_birrea_seed_butter,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=22380 sha256=4a523f990553
ing_pending_1f7807d4a25e,,1_2_hexanediol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4877 sha256=4a523f990553
ing_pending_1f7ae2c1d38d,,cetyl_ethylhexanoate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=998 sha256=4a523f990553
ing_pending_1fc266248fc6,,cyclohexasiloxane,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=770 sha256=4a523f990553
ing_pending_20019570eed3,,magnesium_pca,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=64 sha256=4a523f990553
ing_pending_201c3ca7d51b,,dimethylsilanol_hyaluronate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4961 sha256=4a523f990553
ing_pending_20370ef22f7b,,sorbitol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1297 sha256=4a523f990553
ing_pending_2076f64d3ac2,,peg_45m,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4107 sha256=4a523f990553
ing_pending_2091bb2b9d31,,sodium_polyacrylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1253 sha256=4a523f990553
ing_pending_20c18f20acff,,ocimum_sanctum_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4945 sha256=4a523f990553
ing_pending_2195092ab956,,isopropyl_titanium_triisostearate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2540 sha256=4a523f990553
ing_pending_21b64bdabd9f,,saussurea_involucrata_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2789 sha256=4a523f990553
ing_pending_21bb768b1c75,,alpha_isomethyl_ionone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1932 sha256=4a523f990553
ing_pending_2266cbfeb46e,,capsicum_annuum_fruit_extract_capsicum_frutescens_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5305 sha256=4a523f990553
ing_pending_2326ae2ec645,,acetyl_hexapeptide_8,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1718 sha256=4a523f990553
ing_pending_232d13b604c6,,ethyl_vanillin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2055 sha256=4a523f990553
ing_pending_2355f51e8ffd,,vaccinium_angustifolium_blueberry_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=665 sha256=4a523f990553
ing_pending_2392019ac6cb,,polysorbate_80,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3861 sha256=4a523f990553
ing_pending_23a87fca7e75,,sodium_lactate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1083 sha256=4a523f990553
ing_pending_241cbfacb97c,,xylitylglucoside,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2621 sha256=4a523f990553
ing_pending_241f5fac9e8a,,mimosa_tenuiflora_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=348 sha256=4a523f990553
ing_pending_243f2270337d,,pseudozyma_epicola_camellia_sinensis_seed_oil_ferment_kcia_22536,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=22536 sha256=4a523f990553
ing_pending_2457db86b82b,,hydrolyzed_sclerotium_gum,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6004 sha256=4a523f990553
ing_pending_245cbe2f4486,,acacia_seyal_gum_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6389 sha256=4a523f990553
ing_pending_24ba6fe9a356,,cyclopentasiloxane,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=769 sha256=4a523f990553
ing_pending_24edf1b29d23,,phytantriol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4427 sha256=4a523f990553
ing_pending_256d8c8782af,,hydrolyzed_corn_starch,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4781 sha256=4a523f990553
ing_pending_25a49d3aa037,,galactomyces_ferment_filtrate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6377 sha256=4a523f990553
ing_pending_2638d1f06814,,cnidium_monnieri_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=758 sha256=4a523f990553
ing_pending_2644e2a8d6f3,,sodium_caproyl_lauroyl_lactylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=8152 sha256=4a523f990553
ing_pending_266dd6450e72,,bht,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=719 sha256=4a523f990553
ing_pending_26832ec07b6c,,honey_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1865 sha256=4a523f990553
ing_pending_26f5961b44b0,,hexapeptide_2,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4871 sha256=4a523f990553
ing_pending_2765e3771bd5,,paulownia_tomentosa_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=17418 sha256=4a523f990553
ing_pending_2783425f4950,,peg_75,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4089 sha256=4a523f990553
ing_pending_279cf7044217,,diisostearyl_malate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5205 sha256=4a523f990553
ing_pending_27bcf29e991e,,glycereth_26,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=957 sha256=4a523f990553
ing_pending_285e04a8df7f,,prunus_serotina_wild_cherry_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7521 sha256=4a523f990553
ing_pending_28718f9ba88b,,pentylene_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3635 sha256=4a523f990553
ing_pending_291ffef0d133,,ononis_spinosa_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5484 sha256=4a523f990553
ing_pending_2923850fc2fa,,copper_tripeptide_1,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2908 sha256=4a523f990553
ing_pending_2931995f6a1c,,bis_diglyceryl_polyacyladipate_2,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=684 sha256=4a523f990553
ing_pending_295492a8fd06,,tremella_fuciformis_sporocarp_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6608 sha256=4a523f990553
ing_pending_298045b9e95a,,acrylates_c10_30_alkyl_acrylate_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1778 sha256=4a523f990553
ing_pending_29a90b423ea9,,benzophenone_4,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=512 sha256=4a523f990553
ing_pending_29cda6eae5eb,,tetrasodium_edta,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3269 sha256=4a523f990553
ing_pending_2a200c24013c,,synthetic_wax,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4831 sha256=4a523f990553
ing_pending_2a5c52dbb50b,,prunus_persica_peach_juice,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=563 sha256=4a523f990553
ing_pending_2a5e70255220,,hydrogenated_polydecene,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4614 sha256=4a523f990553
ing_pending_2a603f6dd443,,benzyl_alcohol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=527 sha256=4a523f990553
ing_pending_2a63e04f4fe4,,cetyl_alcohol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=996 sha256=4a523f990553
ing_pending_2a70c7167edc,,hyaluronic_acid,existing_identity,high,KCIA 표준화명칭목록 2026-06-30 code=4822 sha256=4a523f990553
ing_pending_2a746755b3aa,,polybutene,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3845 sha256=4a523f990553
ing_pending_2a9afd528a3e,,honey_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1865 sha256=4a523f990553
ing_pending_2b3d412361b5,,peg_ppg_polybutylene_glycol_8_5_3_glycerin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4393 sha256=4a523f990553
ing_pending_2b62d1926eb0,,isododecane,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2445 sha256=4a523f990553
ing_pending_2b75ee0ce419,,ammonium_acryloyldimethyltaurate_vp_copolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1947 sha256=4a523f990553
ing_pending_2b7f0f64981c,,caprylyl_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2924 sha256=4a523f990553
ing_pending_2bc920db9a61,,methyl_methacrylate_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=183 sha256=4a523f990553
ing_pending_2bce8fe27f97,,bidens_pilosa_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7972 sha256=4a523f990553
ing_pending_2c29dbd8f375,,isopropyl_myristate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2533 sha256=4a523f990553
ing_pending_2c5a99ab8618,,curcuma_longa_turmeric_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3151 sha256=4a523f990553
ing_pending_2c5c1c8da3ae,,echinacea_purpurea_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2634 sha256=4a523f990553
ing_pending_2c8abd5d5231,,galactomyces_ferment_filtrate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6377 sha256=4a523f990553
ing_pending_2ca27f697f3a,,citrullus_lanatus_watermelon_fruit_juice,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=9921 sha256=4a523f990553
ing_pending_2ca7d6c693a2,,chlamydomonas_reinhardtii_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=17861 sha256=4a523f990553
ing_pending_2cb44fb89c09,,peg_75,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4089 sha256=4a523f990553
ing_pending_2cdb8961f7de,,fructose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4022 sha256=4a523f990553
ing_pending_2d673cce2c83,,wheat_amino_acids,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=369 sha256=4a523f990553
ing_pending_2dfe643c426f,,limonene,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=20 sha256=4a523f990553
ing_pending_2eaa7c3b310f,,glyceryl_stearate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7644 sha256=4a523f990553
ing_pending_3054abf4cfc0,,tripropylene_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=8449 sha256=4a523f990553
ing_pending_3086a4443c37,,alanine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1826 sha256=4a523f990553
ing_pending_30d3a25a658e,,propylene_glycol_dicaprylate_dicaprate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4001 sha256=4a523f990553
ing_pending_316a058cf157,,biotin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=407 sha256=4a523f990553
ing_pending_31868b33631e,,myristic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=336 sha256=4a523f990553
ing_pending_31ec6b16caf5,,cutaneous_lysate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=16159 sha256=4a523f990553
ing_pending_3208a2303d45,,hydroxypropyl_guar_hydroxypropyltrimonium_chloride,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4672 sha256=4a523f990553
ing_pending_322da070ab60,,maltodextrin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=125 sha256=4a523f990553
ing_pending_322dce44a58f,,octyldodecanol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2247 sha256=4a523f990553
ing_pending_326ac472ccc1,,hydroxycitronellal,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4639 sha256=4a523f990553
ing_pending_327880b29b9c,,phyllanthus_emblica_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2574 sha256=4a523f990553
ing_pending_3279c0adb9b7,,diglycerin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4445 sha256=4a523f990553
ing_pending_32c38cd42ccd,,thuja_occidentalis_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=876 sha256=4a523f990553
ing_pending_33186dc437a5,,sorbic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1299 sha256=4a523f990553
ing_pending_3373be43c775,,chaenomeles_sinensis_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=261 sha256=4a523f990553
ing_pending_33a4ca2fd739,,behenyl_alcohol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=491 sha256=4a523f990553
ing_pending_33b69b50d86a,,zinc_hydrolyzed_hyaluronate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=10512 sha256=4a523f990553
ing_pending_33e2f941ce5a,,stearyl_alcohol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1474 sha256=4a523f990553
ing_pending_33f7e4ce1edb,,pichia_ferment_lysate_filtrate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=10486 sha256=4a523f990553
ing_pending_346cb23d508a,,bis_ethoxydiglycol_cyclohexane_1_4_dicarboxylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6516 sha256=4a523f990553
ing_pending_34ece2c25280,,plukenetia_volubilis_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1808 sha256=4a523f990553
ing_pending_34ff17bb23b1,,echinacea_purpurea_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2634 sha256=4a523f990553
ing_pending_3502e7e9b090,,polyglycerin_10,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3733 sha256=4a523f990553
ing_pending_35566abaf354,,peg_100_stearate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4282 sha256=4a523f990553
ing_pending_35a13b8b869d,,cinnamomum_zeylanicum_bark_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=18384 sha256=4a523f990553
ing_pending_35a94926ad41,,bambusa_vulgaris_shoot_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7365 sha256=4a523f990553
ing_pending_35f98e3d159d,,tilia_vulgaris_flower_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2383 sha256=4a523f990553
ing_pending_36a0be553c3c,,polyglyceryl_2_triisostearate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3811 sha256=4a523f990553
ing_pending_37031a339038,,cellulose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1022 sha256=4a523f990553
ing_pending_371c19c1479c,,trideceth_6,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3320 sha256=4a523f990553
ing_pending_372828cc3fcf,,glucuronic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=895 sha256=4a523f990553
ing_pending_374ae3a77d8c,,salvia_sclarea_clary_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3186 sha256=4a523f990553
ing_pending_37588fc776b2,,moringa_oleifera_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7622 sha256=4a523f990553
ing_pending_377b4dfa71b4,,tocopheryl_acetate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3293 sha256=4a523f990553
ing_pending_37869e7520f1,,equisetum_arvense_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1330 sha256=4a523f990553
ing_pending_37a112f48957,,glycine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=483 sha256=4a523f990553
ing_pending_37a24b8906c0,,tetrahexyldecyl_ascorbate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3277 sha256=4a523f990553
ing_pending_37a5368e2fee,,sodium_dilauramidoglutamide_lysine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1045 sha256=4a523f990553
ing_pending_37c67bee8c0a,,silica_silylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1550 sha256=4a523f990553
ing_pending_37e7b270e165,,trehalose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3315 sha256=4a523f990553
ing_pending_380c27f10ec6,,collagen,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3077 sha256=4a523f990553
ing_pending_38554e2b6043,,olea_europaea_olive_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2309 sha256=4a523f990553
ing_pending_387c974b498e,,argania_spinosa_kernel_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1641 sha256=4a523f990553
ing_pending_3881b3619dd5,,dimethicone_vinyl_dimethicone_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4545 sha256=4a523f990553
ing_pending_389133ef9f31,,sh_oligopeptide_9,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6749 sha256=4a523f990553
ing_pending_38ea1233bdfb,,jasminum_officinale_jasmine_flower_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2648 sha256=4a523f990553
ing_pending_392d3db872d9,,ethylhexyl_methoxycinnamate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2078 sha256=4a523f990553
ing_pending_3931952381ae,,methylheptylglycerin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=24254 sha256=4a523f990553
ing_pending_3984b90e35ab,,decyl_glucoside,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3589 sha256=4a523f990553
ing_pending_39b6c559452f,,histidine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5061 sha256=4a523f990553
ing_pending_39cf4c1bc08a,,methylpropanediol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=221 sha256=4a523f990553
ing_pending_3a6dd3b190d0,,lactobacillus_ferment,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5433 sha256=4a523f990553
ing_pending_3a7d1e4d16ea,,hydrogenated_starch_hydrolysate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4563 sha256=4a523f990553
ing_pending_3a90793eb80a,,c11_15_alketh_7,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3480 sha256=4a523f990553
ing_pending_3a9755282369,,mica,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=83 sha256=4a523f990553
ing_pending_3acd90f4e492,,butyrospermum_parkii_shea_butter,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1356 sha256=4a523f990553
ing_pending_3be4fee83e1a,,ethylene_propylene_styrene_copolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2050 sha256=4a523f990553
ing_pending_3c3a588e9a13,,acetic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1688 sha256=4a523f990553
ing_pending_3c802566649b,,trideceth_12,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3325 sha256=4a523f990553
ing_pending_3cb874353c36,,pueraria_lobata_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=328 sha256=4a523f990553
ing_pending_3cc666e7f69a,,coco_glucoside,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3041 sha256=4a523f990553
ing_pending_3d578ae46d95,,calcium_lactate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2947 sha256=4a523f990553
ing_pending_3db8a4dedc4c,,ceramide_np,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7186 sha256=4a523f990553
ing_pending_3e66f283f173,,tremella_fuciformis_mushroom_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5047 sha256=4a523f990553
ing_pending_3e71a3bd8c24,,rubus_idaeus_raspberry_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5422 sha256=4a523f990553
ing_pending_3eb6b7ba80a5,,linalyl_acetate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=10 sha256=4a523f990553
ing_pending_3f66a578bd84,,chlorphenesin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3205 sha256=4a523f990553
ing_pending_3fd9cb7cc01e,,ectoin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2105 sha256=4a523f990553
ing_pending_3ff34da65895,,behentrimonium_chloride,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=501 sha256=4a523f990553
ing_pending_40182e0f044f,,sparassis_crispa_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6367 sha256=4a523f990553
ing_pending_40ccc0a56a61,,citrus_aurantium_dulcis_orange_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2156 sha256=4a523f990553
ing_pending_4139394cb233,,salvia_officinalis_sage_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=926 sha256=4a523f990553
ing_pending_416e2ff26d28,,polyglutamic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3729 sha256=4a523f990553
ing_pending_41cbf2021968,,potassium_lactate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3671 sha256=4a523f990553
ing_pending_41cd06bcbe7a,,capsicum_annuum_fruit_extract_capsicum_frutescens_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5305 sha256=4a523f990553
ing_pending_4245bb086cc5,,dimethylsilanol_hyaluronate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4961 sha256=4a523f990553
ing_pending_425994d315d6,,barium_sulfate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=386 sha256=4a523f990553
ing_pending_426f77d2b60f,,vinyl_dimethicone_methicone_silsesquioxane_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=674 sha256=4a523f990553
ing_pending_4276fb7d454d,,swertia_chirata_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=9679 sha256=4a523f990553
ing_pending_42e14d99e185,,peg_9,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4080 sha256=4a523f990553
ing_pending_42f4f5ab507e,,camellia_sinensis_seed_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2747 sha256=4a523f990553
ing_pending_42fb5c023d0e,,equisetum_arvense_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1330 sha256=4a523f990553
ing_pending_42fb6a5c1566,,synthetic_beeswax,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4829 sha256=4a523f990553
ing_pending_430700274a39,,isopropyl_myristate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2533 sha256=4a523f990553
ing_pending_430e19c1df1d,,triethylhexanoin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3383 sha256=4a523f990553
ing_pending_430e5f7fe7d8,,piroctone_olamine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4049 sha256=4a523f990553
ing_pending_430eb7de720d,,inositol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2429 sha256=4a523f990553
ing_pending_43271841a63c,,sorbitol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1297 sha256=4a523f990553
ing_pending_4409f4404d82,,serine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=917 sha256=4a523f990553
ing_pending_44337c35a67c,,maltose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=127 sha256=4a523f990553
ing_pending_445ffd410ff1,,taraxacum_officinale_dandelion_rhizome_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=844 sha256=4a523f990553
ing_pending_448038c81d9d,,coumarin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3132 sha256=4a523f990553
ing_pending_4491735cdb41,,calcium_sodium_borosilicate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2954 sha256=4a523f990553
ing_pending_4552cbc76f29,,sodium_polyacryloyldimethyl_taurate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5969 sha256=4a523f990553
ing_pending_455f441c5694,,davidsonia_jerseyana_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=23938 sha256=4a523f990553
ing_pending_45df7d5240e6,,stearyl_glycyrrhetinate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1466 sha256=4a523f990553
ing_pending_4604206b2502,,sclerocarya_birrea_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=677 sha256=4a523f990553
ing_pending_462409bce280,,echinacea_angustifolia_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2092 sha256=4a523f990553
ing_pending_46bb1d0a198b,,inositol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2429 sha256=4a523f990553
ing_pending_474733b2ebf8,,rosa_damascena_flower_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2921 sha256=4a523f990553
ing_pending_47744e8e8ec2,,bromelain,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=629 sha256=4a523f990553
ing_pending_47aadc714abd,,phaseolus_radiatus_sprout_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7774 sha256=4a523f990553
ing_pending_47f73562c127,,honokiol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4908 sha256=4a523f990553
ing_pending_487092be6237,,isoleucine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2448 sha256=4a523f990553
ing_pending_487d32065eb3,,cetrimonium_chloride,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=985 sha256=4a523f990553
ing_pending_48dc7ed72ce9,,potassium_cetyl_phosphate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3678 sha256=4a523f990553
ing_pending_491629337a76,,phyllanthus_emblica_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2574 sha256=4a523f990553
ing_pending_495784ccab26,,mangifera_indica_mango_seed_butter,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=138 sha256=4a523f990553
ing_pending_49901b5bdb79,,hydroxyacetophenone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=8418 sha256=4a523f990553
ing_pending_49b45600d02d,,citral,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1523 sha256=4a523f990553
ing_pending_4a5b656ba2ab,,sodium_levulinate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5679 sha256=4a523f990553
ing_pending_4afcedd64b0e,,sorbitan_sesquiisostearate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1287 sha256=4a523f990553
ing_pending_4b1ad4e6d940,,menthyl_pca,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=248 sha256=4a523f990553
ing_pending_4b59931944a5,,potassium_sorbate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3679 sha256=4a523f990553
ing_pending_4b86ed477392,,ethylhexyl_salicylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2079 sha256=4a523f990553
ing_pending_4b88afb8fd6c,,cordyceps_sinensis_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4083 sha256=4a523f990553
