execution_query_id,query_sha256,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_term,result_position,control_no,material_type,title,pre_abstract,authors,journal,publication_year,source_url,retrieved_at_utc,review_status,runtime_score_change,pipeline_version
riss:phenoxyethanol:2c46c7f1f7e7843d,2c46c7f1f7e7843d3bc14cb849f22d2ef94a45ee1098bff1eabe49b49297d40b,2,phenoxyethanol,페녹시에탄올,Phenoxyethanol,Phenoxyethanol,11,fb707938995367bb7ecd42904f0c5d65,1a0202e37d52c72d,"UPLC TM 를 이용한 화장품 중 보존제 8종(파라벤 6종, 페녹시에탄올, 클로페네신)의 동시분석","Parabens are used in nearly all types of cosmetics and toiletries because they are formulated well and have broad spectrum of activity, inertness, low costs and excellent chemical stability in relation to pH. 2-phenoxyethanol and chlorphenesin are common preservatives which are usually used in combination with parabens in cosmetics. Toxicity of parabens is generally low but application of parabens to damaged or broken skin has resulted in sensitization. Moreover, the possibility of their estrogenic potential, anesthetic effects and reproductive toxicity has been reported. Consequently there are some regulations in use of parabens. And the maximum permitted concentrations of chlorphenesin and 2-phenoxyethanol in cosmetic products are authorized by the same reasons. So it is important to control and estimate the amount of parabens in products. In this article, we proposed a valid method for the simultaneous determination of 8 preservatives including parabens in a short time using ultra performance liquid chromatography TM (UPLC TM ). Separation of eight components was achieved in less than 10 min and resolutions were reasonable (USP resolution 2). And limit of detection and quantification were evaluated. The method was suitably validated for specificity, linearity, precision (repeatability, intermediate precision) and accuracy for assay (recovery) based on International conference on harmonisation (ICH) guideline. The method was applicable to analysis of preservatives in cosmetic products.","박정은 ( Jeong Eun Park ),이소미 ( So Mi Lee ),정혜진 ( Hye Jin Jeong ),장이섭 ( Ih Seop Chang )",대한화장품학회지,2007,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=fb707938995367bb7ecd42904f0c5d65,2026-07-13T06:49:13Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:phenoxyethanol:2c46c7f1f7e7843d,2c46c7f1f7e7843d3bc14cb849f22d2ef94a45ee1098bff1eabe49b49297d40b,2,phenoxyethanol,페녹시에탄올,Phenoxyethanol,Phenoxyethanol,12,e8cf272f89cb4981b36097776a77e665,1a0202e37d52c72d,"가스크로마토그래피를 이용한 화장품 중 항균작용의 3종의 직쇄상 1,2-알칸디올류의 동시분석","Preservatives such as paraben, phenoxyethanol, and chlorphene are commonly used in cosmetics thanks to cheap price and good antiseptic effect. Recently, consumers’ concerns about their possible toxicity and skin irritation forced them to be replaced with straight 1,2-alkanediols. However, as the alkanediols may also irritate skin, limited amount of them should be used in cosmetics. Three 1,2-alkanediols including 1,2-pentanediol, 1,2-hexanediol, and 1,2-octanediol in cosmetics were analyzed simultaneously by gas chromatogrphy with flame ionization detector. As a result of method validation, the specificity was confirmed by the calibration curves of 1,2-pentanediol, 1,2-hexanediol, and 1,2-octanediol showing good linearity correlation coefficient of above 0.999 over the concentration range of 100 ~ 1,200 μg/g. The limit of detection (LOD) and quantification (LOQ) of 1,2-pentanediol, 1,2-hexanediol, and 1,2-octanediol were 31, 40, and 19 μg/g and 98, 108, and 57 μg/g, respectively. The precision (Repeatability) of the amount in cosmetics showed less than 2.0%. Relative Standard Deviation (% RSD) and the Accuracy (% recovery) of the amount in cosmetics showed 99.3 ~ 103.3, 99.4 ~ 106.7, 97.5 ~ 107.3% respectively. As a result, simultaneous analysis of antimicrobial three 1,2-alkanediols in cosmetics were possible. This method can be utilized in accurate quantitative analysis of 1,2-alkanediols in cosmetics.","이후섭 ( Hoo Seob Lee ),이상훈 ( Sang Hun Lee ),김은죽 ( Eun Juk Kim ),정철희 ( Cheol Hee Chung ),표형배 ( Hyeong Bae Pyo )",대한화장품학회지,2014,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=e8cf272f89cb4981b36097776a77e665,2026-07-13T06:49:13Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:phenoxyethanol:2c46c7f1f7e7843d,2c46c7f1f7e7843d3bc14cb849f22d2ef94a45ee1098bff1eabe49b49297d40b,2,phenoxyethanol,페녹시에탄올,Phenoxyethanol,Phenoxyethanol,13,b3c56b0613580bc36aae8a972f9116fb,1a0202e37d52c72d,"1,2-헥산다이올 및 옥탄다이올이 함유된 화장품의 방부력 연구","Cosmetics is the product of culture that developed with the history of human civilization, and the cosmetics industry has made rapid progress in keeping with human desire for beauty and longing. In this study, preservative components essential for the safety and usefulness of cosmetics are currently used as solvents and moisturizers, and 1,2-hexanediol and octanediol components, which are reported to have no skin irritation even if the content is high, are compared to phenoxyethanol, which uses them as existing preservatives. To check the content of the preservatives substitute ingredient. Experimental formulation was applied to sheet mask formulation, hydrogel formulation and cream formulation. In conclusion, as preservative-free formula, 1,2-hexanediol 3.0%, octanediol 0.7% for cream type and octanediol 0.7% for sheet mask formula can be used. Also it would be possible to apply 1,2-hexanediol 2.0%, 2.5% and 3.0%, octanediol 0.3%, 0.5%, and 0.7% in general bacteria and yeast except fungi.",민영희(Young-Hee Min),한국화장품미용학회지,2020,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=b3c56b0613580bc36aae8a972f9116fb,2026-07-13T06:49:13Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:phenoxyethanol:2c46c7f1f7e7843d,2c46c7f1f7e7843d3bc14cb849f22d2ef94a45ee1098bff1eabe49b49297d40b,2,phenoxyethanol,페녹시에탄올,Phenoxyethanol,Phenoxyethanol,14,df823791760406a0,1a0202e37d52c72d,Short Report: Euxyl K400에 의한 알레르기성 접촉피부염,"Methyldibromoglutaronitrile(MDGN) is a component of Euxyl K400, a preservative used in many skin care products in Europe. MDGN has been used in cosmetics in the United States and Korea. A sudden increased incidence of contact allergy from MDGN has been reported in 소디 United states. However, there has been no report in Korea. We report a case with persistent contact dermatitis from a cream containing Euxyl K400. Patch testing of cosmetics and of one of its ingredients, Euxyl K 400, revealed strong positive reactions. Upon testing 2-phenoxyethanol(one component of Euxyl K 400) and Euxyl K400 itself, Euxyl K400, not 2-phenoxyethanol showed a positive reaction. MDGN in Euxyl K400 is an important new sensitizer in cosmetics, with the increase of its use, it should be included in patch test battery of patients with allergic contact dermatitis. (Korean J Dermatol 2000;38(2):283~285)","장성은 ( Sung Eun Chang ),한만희 ( Man Hee Han ),최지호 ( Jee Ho Choi ),성경제 ( Kyung Jeh Sung ),문기찬 ( Kee Chan Moon ),고재경 ( Jai Kyoung Koh )",대한피부과학회지,2000,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=df823791760406a0,2026-07-13T06:49:13Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:phenoxyethanol:2c46c7f1f7e7843d,2c46c7f1f7e7843d3bc14cb849f22d2ef94a45ee1098bff1eabe49b49297d40b,2,phenoxyethanol,페녹시에탄올,Phenoxyethanol,Phenoxyethanol,15,a5a5e3c232b195d9ffe0bdc3ef48d419,1a0202e37d52c72d,안면부 아토피 피부염에서 첩포시험의 중요성,"Background: Although contact sensitivity in atopic dermatitis(AD) patients considered to be decreased, several recent studies reported the possibility of the contact dermatitis in severe, refractory AD patients. Objective: The aim of this study was to evaluate the possibility of allergic contact dermatitis(ACD) in face or neck lesions of severe and refractory AD. Methods: 12 atopic dermatitis patients (4 male and 8 female; mean age 22.6±4.8 years, range 19-37 years), who had severe and refractory lesion of face and/or neck, were patch tested with Korean standard series, cosmetics as is, detergents, topical medicaments or cosmetic series. Result: Yen out of the twelve patients (83.3%) had positive reactions one or more of the following products: nickel sulfate(positive reaction: 1 patient), cobalt chloride(1), paraben mix(1), lotion(4), cream(3), nail lacquer(1), soap(3), shampoo(3), rinse(2), tooth paste(1), nizoral(1), gentamycin(1), 2-tert-butyl-4-methoxy phenol(1), octyl gallate(1), imidazolidinyl urea(2), hexamethylen-tetramin(1), parabens(1), chloracetamide(1), 2-OH-4-methoxy-benxophenon(1), cocamidopropyl betaine(2), CI+Me-Isothiazolinone(1), dodecyl gallate(3), 2-Phenoxyethanol(1), diazolidinyl urea(1), dmdm hydantoin(1). 5 of 7 patients who were followed up by the telephone after 18 months to 4 years told improvement of their skin lesion after avoidance of reactive materials. 2 of 5 patients had seasonal influence, but 2 remaining did not have any changes of the lesions. Conclusion: Our results suggest that it is possible for AD patients to have ACD at the same time, especially on the severe, persistent and refractory skin lesions on the face and/or neck, and we have to recommend the patients to get patch tests for suspected materials. (Korean J Dermatol 2003;41(7): 894~898)","김경록 ( Kyung Lok Kim ),최준 ( Jun Choi ),이애영 ( Ai Young Lee )",대한피부과학회지,2003,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=a5a5e3c232b195d9ffe0bdc3ef48d419,2026-07-13T06:49:13Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,1,0b7c3587eb7ad7494884a65323211ff0,1a0202e37d52c72d,쥐(rats)의 full-thickness skin grafts에 대한 hyperbaric oxygen과 α-tocopherol의 효과,"To document that effects of hyperbaric oxygen(HBO) and ${\alpha}-tocopherol$ on full-thickness skin grafts in rat, we performed full-thickness skin grafts bilaterally on each rats. The HBO-treated rats were received HBO twice daily for 90 minutes at 2 ATA. Surgical control rats were not treated with HBO. ${\alpha}-tocopherol$ treated rats were received the agent via oral gastric tube daily for 3 days preoperative and a fourth dose 1 to 2 hours postoperative. HBO plus ${\alpha}-tocopherol$ treated rats were received HBO and ${\alpha}-tocopherol$ as mentioned above. Biopsy specimens were taken from each rat at the time of grafting and on days 2, 4, 7, 10, 14, 21, and 28, then were processed for tissue-concentration of total glutathione(GSHt), oxidized/reduced glutathione level, and thiobarbituric acid-reactive substance(TBARS) levels. The percentage of viable graft on day 10 ranged from 67 to 93%, and was not significantly different among the each other groups. The percentage of viable graft were, however, higher in HBO plus ${\alpha}-tocopherol$ treated rats(78.6%) than in HBO alone treated rats(59.1%), ${\alpha}-tocopherol$ alone treated rats(66.7%) and surgical control rats(58.2%). TBARS concentration had a significant increase from preoperative concentration at day 2, and peak concentration at day 4(p<0.01). Concentration then decreased to preoperative concentration at day 28. GSHt concentration of free skin graft had a similar patteren of change in four groups and decreased significantly from preoperative concentration at day 2, returning to preoperative concentration by day 7(surgical control, HBO-treated, and ${\alpha}-tocopherol-treated$, alone) and 28(HBO plus ${\alpha}-tocopherol-treated$). Percentage of the concentration of reduced glutathione decreased in surgical control, HBO-treated and, ${\alpha}-tocopherol-treated$(p<0.05), and HBO plus ${\alpha}-tocopherol-treared$(p<0.01) on day 7 after surgery, whereas the concentration of oxidized increased significantly in HBO-treated(p<0.05), ${\alpha}-tocopherol-treated$(p<0.05), and HBO plus ${\alpha}-tocopherol-treated$(p<0.01).","김종수,김충희,김곤섭,하대식,박성근,김양미,Kim, Jong-shu,Kim, Chung-hul,Kim, Gon-sup,Hah, Dae-sik,Park, Sun-gun,Kim, Yang-mi",대한수의학회지,2000,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=0b7c3587eb7ad7494884a65323211ff0,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,2,6048905ae59ebd9bffe0bdc3ef48d419,1a0202e37d52c72d,Effects of Hyperbaric Oxygen and α-Tocopherol on Skin Antioxidant Enzymes Defence in Rats,"In order to test the effects of hyperbaric oxygen (HBO) and α-tocopherol on full-thickness skin grafts in rats, we performed full-thickness skin grafts bilaterally on rats. After surgery, we analyzed the tissue-concentrations of superoxide dismutase (SOD), catalase, and glutathione peroxidase(GPx)/reductase(GPr) on days 0, 2, 4, 7, 10, 14, 21 and 28. The four groups had similar patterns of change in SOD, catalase, GPx and GPr values. SOD increased initially, and was significantly increased at day 7, returning to the preoperative activity level on day 14 (control, HBO, and α-tocopherol treated alone) and 28 (HBO plus α-tocopherol). Catalase had a similar pattern of change as the SOD enzyme activity, except for the surgical control on day 2. Glutathione peroxidase/reductase activity in the four groups had a similar pattern of enzyme activity, with a significant increase from preoperative level on day 4, peaking during days 7 to 10, and returning to preoperative level on day 21(surgical control, HBO, and α-tocopherol-treated alone) and 28 (HBO plus α-tocopherol treated group). Hence, the clinical use of HBO and α-tocopherol mixture can be recommended as an adjunctive treatment fro free skin grafts in rats. But, the antioxidant used, its dose, and the timing of its administration, as well as, the exposure time and the pressure of HBO, should be the subject of further research.","Jong-Shu Kim,Chung-Hui Kim,Gon-Sup Kim,Dae-Sik Hah,Sun-Gun Park,Yang-Mi Kim",Toxicological Research,2001,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=6048905ae59ebd9bffe0bdc3ef48d419,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,3,328016e58b8aa56affe0bdc3ef48d419,1a0202e37d52c72d,Study on the binding property of vitamin E(α-tocopherol) during skin permeation,"An experimental and a theoretical approach to study the binding property of vitamin E during skin permeation study have been developed. In vitro skin permeation studies with whole skin and stripped skin were performed. The amount of vitamin E which is freely diffusable, attends in diffusion process, was determined from the permeation profiles of whole skin and stripped skin by employing double layer model; the concentration of vitamin E in the stratum corneum and viable dermis calculated separately. By subtracting this amount from the total concentration of vitamin E in the skin, the amount of bound vitamin E was determined. After skin permeation study, desorption experiment was performed. And the extracted amount of strongly bound vitamin E was evaluated. During the entire period of desorption experiment, the amount of vitamin E in the receptor solution hardly increased and remained almost constant after the removal of donor solution. After the desorption experiment, the drug concentration was completely extracted from the skin. We found that an appreciable amount of vitamin E still remained in the skin. About 30 % of vitamin E was found to bound to the skin.","Cho, Ae Ri",자연과학 논문집,1997,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=328016e58b8aa56affe0bdc3ef48d419,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,4,4496dc8a7f34d359b7998d826d417196,1a0202e37d52c72d,Alpha-tocopherol-incorporating liposomes as efficient protectors from skin cell damages by single infrared-A irradiation with cold stress,"Considering that skin cells are exposed simultaneously to multiple stimuli in our daily life, the biological responses of skin cells to acute infrared-A (IRA) irradiation with cold stress were examined in this study. Synergistic cellular damages by single IRA exposure and cold stress (IRC) at 4 °C were investigated for human dermal fibroblasts and keratinocytes based on the cellular and mitochondrial reactive oxygen species (ROS) level, apoptotic responses, cell migration, and photoaging. After formulation of alpha-tocopherol-incorporating liposomes (Toc/Lip), their physicochemical characteristics and protective effect against IRC were investigated. Sequential exposure to IRC significantly increased the cellular and mitochondrial ROS, attenuated cell migration, elicited cellular apoptosis, and induced senescence-associated beta-galactosidase activity for fibroblasts. Toc/Lips (size of 163.6 ± 18.7 nm; surface charge of − 8.8 ± 1.8 mV) considerably attenuated the mitochondrial ROS, improved wound closure, and reduced cellular apoptosis. Finally, highly stable Toc/Lip successfully protected Toc from IRA-induced photodegradation. Single IRC exposure elicited severe biological damages to fibroblasts and keratinocytes, which was protected successfully by Toc/Lips. Accordingly, protection of skin cells using Toc/Lips might be crucial for anti-aging and healthy skin tissues in daily life.","So Chaewon,You Gayeon,Song Jihyeon,Yang Jiwon,Lee Hyeondo,Lee Aejin,Yeo Sangho,김수지,이준배,목혜정",Biotechnology and Bioprocess Engineering,2025,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=4496dc8a7f34d359b7998d826d417196,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,5,5c6798eed4ab506f7f7a54760bb41745,1a0202e37d52c72d,Effects of Hyperbaric Oxygen and $\alpha$-Tocopherol on Skin Antioxidant Enzymes Defence in Rats,"In order to test the effects of hyperbaric oxygen (HBO) and $\alpha$-tocopherol on full-thickness skin grafts in rats, we peeformed full-thickness skin grafts bilaterally on rats. After surgery, we analyzed the tissue-concentrations of superoxide dismutase (SOD), catalase, and glutathione peroxidase(GPx)/reductase(GPr) on days 0, 2, 4, 7, 10, 14, 21 and 28. The four groups had similar patterns of change in SOD, catalase, GPx and GPr values. SOD increased initially, and was significantly increased at day 7, returning to the preoperative activity level on day 14 (control, HBO, and $\alpha$-tocopherol treated alone) and 28 (HBO plus $\alpha$-tocopherol). Catalase had a similar pattern of change as the SOD enzyme activity, except for the surgical control on day 2. Glutathione peroxidase/reductase activity in the four groups had a similar pat-tern of enzyme activity, with a significant increase from preoperative level on day 4, peaking during days 7 to 10, and returning to preoperative level on day 21(surgical control, HBO, and $\alpha$-tocopherol-treated alone) and 28 (HBO plus $\alpha$-tocopherol treated group). Hence, the clinical use of HBO and $\alpha$-tocopherol mixture can be recommended as an adjunctive treatment for free skin grafts in rats. But, the antioxidant used, its dose, and the timing of its administration, as well as, the exposure time and the pressure of HBO, should be the subject of further research.","Kim, Jang-Shu,Kim, Chung-Hui,Kim, Gon-Sup,Hah, Dae-Sik,Park, Sun-Gun,Kim, Yang-Mi",Toxicological Research,2001,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=5c6798eed4ab506f7f7a54760bb41745,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,6,bf498cad07054b85ffe0bdc3ef48d419,1a0202e37d52c72d,Topical application of α-tocopherol modulates the antioxidant network and diminishes ultraviolet-induced oxidative damage in murine skin,,황동규,診斷과治療,1998,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=bf498cad07054b85ffe0bdc3ef48d419,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,7,bc547cff901487d1ffe0bdc3ef48d419,1a0202e37d52c72d,Sensitive skin: what is it? How should we handle it?,"“Sensitive skin” is a self-diagnosed condition, a subjective cutaneous hyper-reactivity to environmental factors. Subjects experiencing this condition report exaggerated reactions including itching, burning, stinging and tight sensation when their skin is in contact with cosmetics, soaps and sunscreens. Substances not commonly considered irritants may cause irritation. Patients with sensitive skin have very dry skin with low lipids, disturbed skin barrier function, increased transcutaneous penetration of water-soluble chemicals, hyperreaction of cutaneous blood vessels, enhanced immune responsiveness, reduced alkali resistance and increased neurosensory stimulation. Many have atopic background or concomitant rosacea. Materials that help sensitive skin include niacinamide (vitamin B3), panthenol (provitamin B5), vitamin E (tocopherol), ceramides, and metals such as zinc, copper, selenium, strontium and magnesium. On the other hand, vitamin A products, hydroxyl acids (esp. glycolic acid, lactic acid and salicylic acid), preservatives (formaldehyde, quaternium 15, paraben, etc.), fragrances (cinnamic acid compounds), propylene glycol, quaternary ammonium compounds, sodium lauryl sulfate, urea, scrubs/ exfoliants, vitamin C and oxybenzone should be avoided in these patients. Appropriate skin care for sensitive skin consists of gentle cleansing with mild, neutral products, effective moisturization, and UVA/UVB protection. For facial cleanser, mild liquid cleansers or self-foaming wash with pH similar to skin, high rinsibility, nonionic and silicone surfactants, and added emollients and humectants are best because they damage the skin barrier the least. Moisturizers should have occlusives and humectants in an ideal combination. Among occlusives, mineral oil and petrolatum are the most effective; silicone derivatives (dimethicone, cyclomethicone), lecithin, squalene, paraffin and soybean oil are also safe to use. Among humectants, glycerin and glycerol are the most effective. For sunscreen, physical (inorganic) filters such as zinc oxide and titanium dioxide are better than chemical (organic) filters because they are broad spectrum, safe, photostable and non-irritating. When consulting patients with sensitive skin, dermatologists should keep in mind the principle of and products for achieving skin barrier repair without irritation so that they can provide to these patients specific advice on which products to choose.",조소연 ( So Yun Cho ),대한피부과학회 학술발표대회집,2013,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=bc547cff901487d1ffe0bdc3ef48d419,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,8,97af9423af0a9c78,1a0202e37d52c72d,A Study of a Selection of Antidotes for Paraquat - induced Skin Damage,"Background: Paraquat is a widely used herbicide, known to cause lethal toxicity in humans. Most studies about paraquat have concentrated on systemic toxicity, however several cases of paraquat-induced dermatitis have been reported. Objective: The purpose of this study was to confirm the cutaneous toxic effect of paraquat and to select potential antidotes in paraquat-induced dermatitis. Methods: Keratinocyte toxicity due to paraquat and the toxicity reduction capacity of several drugs were investigated in eitro. Topical effects of these drugs on paraquat-induced dermatitis in guinea pig skin was also investigated. Results: Over 50% of keratinocytes failed to survive at a concentration of 2X10-4M paraquat by a neutral red uptake assay. Skin irritation by paraquat was observed at 2% concentration by non-invasive methods as well as a skin biopsy. Dexamethasone, glutathione and tocopherol showed some capacity to reduce paraquat-induced keratinocyte toxicity in vitro. Only dexamethasone, however, showed a reduction of cutaneous blood flow volume and dermal inflammatory cell infiltration in the guinea pig study. Conclusion: This result indicates the possible in eitro protective effect of paraquat toxicity in glutathione and tocopherol. Dexamethasone was capable of reducing paraquat-induced cytotoxicity and dermatitis both in vitro and in vivo. (Ann Dermatol 10:(1) 13-19, 1998).","Byung Su Kim,Hee Chul Eun,Ho Gyun Lee,Jin Ho Chung",Annals of Dermatology,1998,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=97af9423af0a9c78,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,9,86435fc4b718538c7ecd42904f0c5d65,1a0202e37d52c72d,Review of topical vitamins in photoaging skin,"Photoaging is a process of normal skin architecture damage caused by ultraviolet radiation. Topical vitamins have been used to treat these conditions. The authors aimed to understand the mechanism and level of evidence of topical vitamins used to treat photodamaged skin. A range of topical vitamins has been used in cosmetic medicine for many years to treat photodamaged skin. This review article compares their efficacy and level of evidence. This study was a systematic review to evaluate the efficacy of different topical vitamins. Keywords including “Photoaging,” “Botanicals,” “Peptides,” “Retinoids,” “Vitamins” were searched on Ovid, PubMed, MEDLINE for relevant studies published on photoaging treatment. There is a wealth of Level I evidence supporting the use of topical retinoic acid, vitamins B and C. There is evidence supporting the use of topical vitamin E although it is mainly drawn from Level IV studies of the evidence hierarchy. Topical vitamins can effectively treat photodamaged skin. Level of Evidence: I","Cheuk Hung Lee(Cheuk Hung Lee),Kar Wai Alvin Lee(Kar Wai Alvin Lee),Kwin Wah Chan(Kwin Wah Chan),Kar Fai Victor Lee(Kar Fai Victor Lee),Kar Wai Phoebe Lam(Kar Wai Phoebe Lam )",대한미용의학회지,2022,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=86435fc4b718538c7ecd42904f0c5d65,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,10,0533312d2955e5e5e9810257f7042666,1a0202e37d52c72d,Cytotoxic Effect of Adriamycin in Cultured Skin Cells of Fetal Rat,"Local extravasation during intravenous administration of adriamycin (doxorubicin HCl) can cause severe skin ulceration and necrosis. To investigate the mechanism of adriamycin-induced skin toxicity, effects of adriamycin on reactive oxygen radical metabolism using cultured skin cells of fetal rat. Adriamycin produced significant release of lactic dehydrogenase from cultured skin cell preparations dose- and time-dependently. The production of superoxide anion in sonicated suspensions of cultured skin cells was significantly increased by adriamycin under the presence of NADPH and NADH. The drug also stimulated malondialdehyde (MDA) production, an index of lipid peroxidation, in NADPH- and NADH-supported cell preparations. The increased production of MDA was significantly inhibited by oxygen radical scavengers (superoxide dismutase, catalase, thiourea) and antioxidants (butylated hydroxytoluene, ${\alpha}-tocopherol$). Treatment of cultured skin cells with 1, 3,-bis (2-chloroethyl)-1-nitrosourea (BCNU), an inhibitor of glutathione reductase, enhanced the lipid peroxidation induced by adriamycin. The present study suggests that lipid peroxidation which is resulted from the stimulated production of reactive oxygen radical causes cellular damage in adriamycin-treated skin cells of rat.","이경훈,이상열,김진환,김용식,김명석,Lee, Kyeong-Hun,Lee, Sang-Yeul,Kim, Chin-Whan,Kim, Yong-Sik,Kim, Myung-Suk",대한약리학잡지,1991,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=0533312d2955e5e5e9810257f7042666,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,11,76bcf32e058f574c7ecd42904f0c5d65,1a0202e37d52c72d,In vitro skin permeation and cellular protective effects of flavonoids isolated from Suaeda asparagoides extracts,"The objective of this study was to compare astragalin (kaempferol-3-O-glucoside) isolated from Suaeda asparagoides extract with kaempferol, an aglycone of astragalin showing the anti-oxidative activity, the cellular protective effect, and skin permeability. Kaempferol was superior to (+)-a-tocopherol and Lascorbic acid known as strong antioxidants in the antioxidative activity by DPPH method and chemiluminescence assay. Astragalin and kaempferol exhibited more prominent cellular protective effect than the lipid peroxidation chain blocker, (+)-a-tocopherol. In this in vitro permeation experiment of astragalin and kaempferol through the ICR mouse skin, kaempferol permeated deeper into the skin than astragalin. These results indicate that kaempferol and astragalin can function as antioxidants in biological systems, particularly skin exposed to solar radiation, and protect cellular membranes against reactive oxygen species.","박수남,Sun Young Kim,Gyu Nam Lim,Na Rae Jo,Min Hye Lee",Journal of Industrial and Engineering Chemistry,2012,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=76bcf32e058f574c7ecd42904f0c5d65,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
