section_id,section_label,effect_id,effect_name,rank,product_id,brand,name,category,price,home_example_score,axis_score,coverage_score,market_popularity_score,review_count_score,rating_score,sales_score,recent_signal_score,coverage_types,risk_penalty,matched_ingredients,coverage_basis,reason_summary,thumbnail_url
brightening,미백·톤 예시,effect_brightening,미백·톤,1,prod_oy_a000000189837,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,serum,29900,251.5,176.5,66.0,,,,,,트라넥사믹애씨드=exact; 나이아신아마이드=exact; 비사보롤=regulatory_anchor; 글루타티온=exact,3.0,트라넥사믹애씨드; 나이아신아마이드; 비사보롤; 글루타티온,"트라넥사믹애씨드: 트라넥사믹애씨드 40,000 ppm | 나이아신아마이드: 나이아신아마이드 50,000 ppm | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님 | 글루타티온: 글루타티온 100 ppm",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018983728ko.png?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,2,prod_oy_a000000248051,마녀공장,[잡티세럼] 마녀공장 글루타치온 7 다크스팟 세럼 30ml,serum,21900,246.15,192.15,46.0,,,,,,나이아신아마이드=exact; 알부틴=range; 글루타티온=exact; 트라넥사믹애씨드=none,4.0,나이아신아마이드; 알부틴; 글루타티온; 트라넥사믹애씨드,"나이아신아마이드: 나이아신아마이드 50,000ppm | 알부틴: 기능성 표시 + 알부틴 미백 고시 2~5%; exact 아님 | 글루타티온: 글루타티온 10,000ppm",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024805122ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,3,prod_oy_a000000255499,쿠피,[2주만에기미감소16%] 쿠피 멜라스마 클리어 트라넥삼산 레몬수 기미크림 50ml,cream,25600,222.99,184.49,28.0,,,,,,트라넥사믹애씨드=none; 알부틴=range; 비사보롤=regulatory_anchor; 나이아신아마이드=range,1.5,트라넥사믹애씨드; 알부틴; 비사보롤; 나이아신아마이드,알부틴: 기능성 표시 + 알부틴 미백 고시 2~5%; exact 아님 | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님 | 나이아신아마이드: 기능성 표시 + 나이아신아마이드 미백 고시 2~5%; exact 아님,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025549907ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,4,prod_oy_a000000204171,라운드랩,[미백/잡티] 라운드랩 비타 나이아신 잡티크림 50ml,cream,22500,202.0,164.5,30.0,,,,,,나이아신아마이드=exact; 비사보롤=regulatory_anchor; 트라넥사믹애씨드=none; 글루타티온=none,4.5,나이아신아마이드; 비사보롤; 트라넥사믹애씨드; 글루타티온,"나이아신아마이드: 나이아신아마이드 50,000ppm | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020417102ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,5,prod_oy_a000000209588,VT,[NEW/기미잡티케어] VT 티엑스토닝 토너 200ml,toner,20700,163.65,141.15,10.5,,,,,,트라넥사믹애씨드=none; 나이아신아마이드=range; 글루타티온=marker_upper_bound,0.0,트라넥사믹애씨드; 나이아신아마이드; 글루타티온,나이아신아마이드: 기능성 표시 + 나이아신아마이드 미백 고시 2~5%; exact 아님 | 글루타티온: 1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020958802ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,6,prod_oy_a000000227666,아비브,아비브 글루타치온좀 잡티 토너 스킨부스터 200ml,toner,16100,121.9,78.4,36.0,,,,,,나이아신아마이드=exact; 글루타티온=exact,4.5,나이아신아마이드; 글루타티온,"나이아신아마이드: 나이아신아마이드 20,000 ppm | 글루타티온: 글루타티온 25 ppm",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022766604ko.png?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,7,prod_oy_a000000223427,달바,[미백/잡티케어] 달바 비타 토닝 세럼 로션 100ml,lotion,42000,93.39,64.39,22.0,,,,,,나이아신아마이드=exact; 글루타티온=none,0.0,나이아신아마이드; 글루타티온,"나이아신아마이드: 나이아신아마이드 20,000ppm",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022342707ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,8,prod_oy_a000000011086,엠도씨,엠도씨 화이트닝 스킨 플러스 로션 150ml,lotion,18400,73.0,51.0,10.0,,,,,,알부틴=range,0.0,알부틴,알부틴: 기능성 표시 + 알부틴 미백 고시 2~5%; exact 아님,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0001/A00000001108604ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,9,prod_oy_a000000237367,랑벨,랑벨 비타 에너지 잡티 앰플 30ml,serum,29000,227.2,200.2,18.0,,,,,,트라넥사믹애씨드=none; 비사보롤=regulatory_anchor; 나이아신아마이드=range; 글루타티온=none,3.0,트라넥사믹애씨드; 비사보롤; 나이아신아마이드; 글루타티온,비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님 | 나이아신아마이드: 기능성 표시 + 나이아신아마이드 미백 고시 2~5%; exact 아님,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023736703ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,10,prod_oy_a000000203792,도미나스,[기미잡티 개선] 도미나스 앳클리닉 트라넥삼산 스팟 샷 기미잡티 앰플 30ML,serum,30400,216.55,165.55,40.5,,,,,,트라넥사믹애씨드=exact; 나이아신아마이드=range; 비사보롤=regulatory_anchor; 글루타티온=marker_upper_bound,1.5,트라넥사믹애씨드; 나이아신아마이드; 비사보롤; 글루타티온,트라넥사믹애씨드: 트라넥사믹애씨드 2% | 나이아신아마이드: 기능성 표시 + 나이아신아마이드 미백 고시 2~5%; exact 아님 | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님 | 글루타티온: 1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020379209ko.jpeg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,11,prod_oy_a000000259164,라운드랩,[잡티청소] 라운드랩 비타 나이아신 잡티 세럼 30ml 기획 (+1.5mlx3매),serum,17900,214.75,174.25,30.0,,,,,,나이아신아마이드=exact; 트라넥사믹애씨드=none; 비사보롤=regulatory_anchor; 글루타티온=none,1.5,나이아신아마이드; 트라넥사믹애씨드; 비사보롤; 글루타티온,"나이아신아마이드: 나이아신아마이드 50,000ppm | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025916405ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,12,prod_oy_a000000204169,라운드랩,[잡티청소] 라운드랩 비타 나이아신 잡티 세럼 30ml 기획 (+잡티크림 10ml),serum,19800,212.75,174.25,31.0,,,,,,나이아신아마이드=exact; 트라넥사믹애씨드=marker_upper_bound; 비사보롤=regulatory_anchor; 글루타티온=marker_upper_bound,4.5,나이아신아마이드; 트라넥사믹애씨드; 비사보롤; 글루타티온,"나이아신아마이드: 나이아신아마이드 50,000ppm | 트라넥사믹애씨드: 1% marker ingredient appears before or at this ingredient; upper-bound heuristic only | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님 | 글루타티온: 1% marker ingredient appears before or at this ingredient; upper-bound heuristic only",미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020416907ko.jpg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,13,prod_oy_a000000226201,아누아,[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,serum,44800,212.4,159.4,49.0,,,,,,트라넥사믹애씨드=exact; 알부틴=range; 나이아신아마이드=exact,3.0,트라넥사믹애씨드; 알부틴; 나이아신아마이드,트라넥사믹애씨드: 트라넥사믹애씨드 4% | 알부틴: 기능성 표시 + 알부틴 미백 고시 2~5%; exact 아님 | 나이아신아마이드: 나이아신아마이드 10%,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022620115ko.png?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,14,prod_oy_b000000187882,센텔리안24,센텔리안24 우유피부 글루타치온 토닝 부스팅 앰플 (업체배송),serum,26900,211.45,182.95,18.0,,,,,,비사보롤=regulatory_anchor; 트라넥사믹애씨드=none; 나이아신아마이드=range; 글루타티온=none,1.5,비사보롤; 트라넥사믹애씨드; 나이아신아마이드; 글루타티온,비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님 | 나이아신아마이드: 기능성 표시 + 나이아신아마이드 미백 고시 2~5%; exact 아님,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/B00000018788208ko.jpeg?l=ko
brightening,미백·톤 예시,effect_brightening,미백·톤,15,prod_oy_a000000200039,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온씨 비타수액 에센셜 토너 200ml,toner,18000,199.5,161.0,28.0,,,,,,나이아신아마이드=range; 알부틴=range; 비사보롤=regulatory_anchor; 글루타티온=none,1.5,나이아신아마이드; 알부틴; 비사보롤; 글루타티온,나이아신아마이드: 기능성 표시 + 나이아신아마이드 미백 고시 2~5%; exact 아님 | 알부틴: 기능성 표시 + 알부틴 미백 고시 2~5%; exact 아님 | 비사보롤: 기능성 표시 + 알파-비사보롤 미백 고시 0.5%; exact 아님,미백·톤 축 성분 근거와 함량 coverage 정보를 함께 봤어요.,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020003919ko.png?l=ko
