rank,source_ingredient_id,dominant_name,row_count,product_count,kcia_ingredient_code,kcia_standard_name_ko,kcia_standard_name_en,kcia_old_names_ko,kcia_old_names_en,official_match_status,official_matched_row_count,official_match_ratio,official_conflict_codes,proposed_action,proposed_canonical_id,related_scoring_family_ids,selected_for_target,proposal_confidence,review_status,proposal_note,source_document_date,source_document_sha256,baseline_effect_candidate_count,target_effect_candidate_count,cosing_match_status,cosing_inci_name,cosing_functions,effect_signal_ids,effect_signal_basis,effect_candidate_rank,effect_candidate_selection_reason
78,ing_pending_afb30d01ff7b,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,459,459,1257,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,Glyceryl Acrylate/Acrylic Acid Copolymer,,,official_exact,458,0.997821,,create_canonical,glyceryl_acrylate_acrylic_acid_copolymer,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER,HUMECTANT|VISCOSITY CONTROLLING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,1,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
112,ing_pending_aefce68fa7a5,Glyceryl Acrylate/Acrylic Acid Copolymer,430,430,1257,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,Glyceryl Acrylate/Acrylic Acid Copolymer,,,official_exact,427,0.993023,,create_canonical,glyceryl_acrylate_acrylic_acid_copolymer,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER,HUMECTANT|VISCOSITY CONTROLLING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,1,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
110,ing_pending_6be87382ec81,Salix Alba (Willow) Bark Extract,430,430,4957,흰버드나무껍질추출물,Salix Alba (Willow) Bark Extract,화이트윌로우껍질추출물,Salix Alba (Willow) Bark Extract,official_exact,426,0.990698,,create_canonical,salix_alba_willow_bark_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,SALIX ALBA BARK EXTRACT,ASTRINGENT|HAIR CONDITIONING|SKIN CONDITIONING|SOOTHING|TONIC,effect_calming,effect_calming:high:SOOTHING,2,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
179,ing_pending_f189456951de,흰버드나무껍질추출물,379,379,4957,흰버드나무껍질추출물,Salix Alba (Willow) Bark Extract,화이트윌로우껍질추출물,Salix Alba (Willow) Bark Extract,official_exact,379,1.000000,,create_canonical,salix_alba_willow_bark_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,SALIX ALBA BARK EXTRACT,ASTRINGENT|HAIR CONDITIONING|SKIN CONDITIONING|SOOTHING|TONIC,effect_calming,effect_calming:high:SOOTHING,2,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
7364,ing_pending_beac488c4c9d,화이트윌로우껍질추출물,12,12,4957,흰버드나무껍질추출물,Salix Alba (Willow) Bark Extract,화이트윌로우껍질추출물,Salix Alba (Willow) Bark Extract,official_exact,12,1.000000,,create_canonical,salix_alba_willow_bark_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,SALIX ALBA BARK EXTRACT,ASTRINGENT|HAIR CONDITIONING|SKIN CONDITIONING|SOOTHING|TONIC,effect_calming,effect_calming:high:SOOTHING,2,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
142,ing_pending_510e23043d32,하이드롤라이즈드글라이코사미노글리칸,398,398,4723,하이드롤라이즈드글라이코사미노글리칸,Hydrolyzed Glycosaminoglycans,,,official_exact,398,1.000000,,create_canonical,hydrolyzed_glycosaminoglycans,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYDROLYZED GLYCOSAMINOGLYCANS,HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,3,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
275,ing_pending_998a43c0a2d6,Hydrolyzed Glycosaminoglycans,338,338,4723,하이드롤라이즈드글라이코사미노글리칸,Hydrolyzed Glycosaminoglycans,,,official_exact,336,0.994083,,create_canonical,hydrolyzed_glycosaminoglycans,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYDROLYZED GLYCOSAMINOGLYCANS,HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,3,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
263,ing_pending_8db6a0cdd6ca,에리스리톨,342,342,2016,에리스리톨,Erythritol,,,official_exact,342,1.000000,,create_canonical,erythritol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ERYTHRITOL,HUMECTANT|MOISTURISING|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,4,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
272,ing_pending_759dea4508dc,Erythritol,339,339,2016,에리스리톨,Erythritol,,,official_exact,339,1.000000,,create_canonical,erythritol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ERYTHRITOL,HUMECTANT|MOISTURISING|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,4,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
181,ing_pending_84e44fea2f27,Methyl Gluceth-20,378,378,168,메틸글루세스-20,Methyl Gluceth-20,메칠글루세스-20,Methyl Gluceth-20,official_exact,377,0.997354,,create_canonical,methyl_gluceth_20,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,METHYL GLUCETH-20,HUMECTANT|MOISTURISING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,5,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
476,ing_pending_fe4f38ce7ba6,메틸글루세스-20,272,272,168,메틸글루세스-20,Methyl Gluceth-20,메칠글루세스-20,Methyl Gluceth-20,official_exact,272,1.000000,,create_canonical,methyl_gluceth_20,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,METHYL GLUCETH-20,HUMECTANT|MOISTURISING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,5,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6303,ing_pending_e12b2fdcb913,메칠글루세스-20,16,16,168,메틸글루세스-20,Methyl Gluceth-20,메칠글루세스-20,Methyl Gluceth-20,official_exact,16,1.000000,,create_canonical,methyl_gluceth_20,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,METHYL GLUCETH-20,HUMECTANT|MOISTURISING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,5,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
147,ing_pending_4e86939c7a87,무화과추출물,393,393,305,무화과추출물,Ficus Carica (Fig) Fruit Extract,,,official_exact,393,1.000000,,create_canonical,ficus_carica_fig_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,FICUS CARICA FRUIT EXTRACT,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,6,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
1199,ing_pending_65b96c50dd57,무화과추출물,139,139,305,무화과추출물,Ficus Carica (Fig) Fruit Extract,,,official_exact,139,1.000000,,create_canonical,ficus_carica_fig_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,FICUS CARICA FRUIT EXTRACT,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,6,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
1276,ing_pending_07b368436636,Ficus Carica (Fig) Fruit Extract,131,131,305,무화과추출물,Ficus Carica (Fig) Fruit Extract,,,official_exact,131,1.000000,,create_canonical,ficus_carica_fig_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,FICUS CARICA FRUIT EXTRACT,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,6,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
153,ing_pending_dc508e40015f,Hydrolyzed Silk,389,389,4763,하이드롤라이즈드실크,Hydrolyzed Silk,,,official_exact,389,1.000000,,create_canonical,hydrolyzed_silk,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYDROLYZED SILK,ANTISTATIC|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,7,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
480,ing_pending_d6de449e86a7,하이드롤라이즈드실크,271,271,4763,하이드롤라이즈드실크,Hydrolyzed Silk,,,official_exact,271,1.000000,,create_canonical,hydrolyzed_silk,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYDROLYZED SILK,ANTISTATIC|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,7,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
145,ing_pending_fef3b870cfa9,글리세릴글루코사이드,394,394,6960,글리세릴글루코사이드,Glyceryl Glucoside,,,official_exact,394,1.000000,,create_canonical,glyceryl_glucoside,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,GLYCERYL GLUCOSIDE,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,8,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
511,ing_pending_7a0afe1ef981,Glyceryl Glucoside,260,260,6960,글리세릴글루코사이드,Glyceryl Glucoside,,,official_exact,260,1.000000,,create_canonical,glyceryl_glucoside,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,GLYCERYL GLUCOSIDE,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,8,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
130,ing_pending_0614d02014cf,Pantolactone,409,409,6005,판토락톤,Pantolactone,,,official_exact,409,1.000000,,create_canonical,pantolactone,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PANTOLACTONE,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,9,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
610,ing_pending_ca8db8d1fa7e,판토락톤,237,237,6005,판토락톤,Pantolactone,,,official_exact,237,1.000000,,create_canonical,pantolactone,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PANTOLACTONE,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,9,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
101,ing_pending_ffce56984f28,Vaccinium Angustifolium (Blueberry) Fruit Extract,438,438,665,로우스위트블루베리추출물,Vaccinium Angustifolium (Blueberry) Fruit Extract,블루베리추출물,Vaccinium Angustifolium (Blueberry) Fruit Extract,official_exact,437,0.997717,,create_canonical,vaccinium_angustifolium_blueberry_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,VACCINIUM ANGUSTIFOLIUM FRUIT EXTRACT,SKIN PROTECTING|SOOTHING,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:medium:SKIN PROTECTING,10,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
844,ing_pending_2355f51e8ffd,로우스위트블루베리추출물,188,188,665,로우스위트블루베리추출물,Vaccinium Angustifolium (Blueberry) Fruit Extract,블루베리추출물,Vaccinium Angustifolium (Blueberry) Fruit Extract,official_exact,188,1.000000,,create_canonical,vaccinium_angustifolium_blueberry_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,VACCINIUM ANGUSTIFOLIUM FRUIT EXTRACT,SKIN PROTECTING|SOOTHING,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:medium:SKIN PROTECTING,10,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
9256,ing_pending_dd3dead9838d,블루베리추출물,8,8,665,로우스위트블루베리추출물,Vaccinium Angustifolium (Blueberry) Fruit Extract,블루베리추출물,Vaccinium Angustifolium (Blueberry) Fruit Extract,official_exact,8,1.000000,,create_canonical,vaccinium_angustifolium_blueberry_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,VACCINIUM ANGUSTIFOLIUM FRUIT EXTRACT,SKIN PROTECTING|SOOTHING,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:medium:SKIN PROTECTING,10,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
250,ing_pending_e9362661225e,Diglycerin,348,348,4445,다이글리세린,Diglycerin,디글리세린,Diglycerin,official_exact,348,1.000000,,create_canonical,diglycerin,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,DIGLYCERIN,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,11,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
498,ing_pending_3279c0adb9b7,다이글리세린,266,266,4445,다이글리세린,Diglycerin,디글리세린,Diglycerin,official_exact,266,1.000000,,create_canonical,diglycerin,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,DIGLYCERIN,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,11,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
7431,ing_pending_f4552eb3990b,디글리세린,12,12,4445,다이글리세린,Diglycerin,디글리세린,Diglycerin,official_exact,12,1.000000,,create_canonical,diglycerin,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,DIGLYCERIN,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,11,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
554,ing_pending_04d5b452c1bb,수용성콜라겐,248,248,1350,수용성콜라겐,Soluble Collagen,,,official_exact,248,1.000000,,create_canonical,soluble_collagen,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SOLUBLE COLLAGEN,ANTISTATIC|FILM FORMING|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,12,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
556,ing_pending_63c84a26990e,Soluble Collagen,248,248,1350,수용성콜라겐,Soluble Collagen,,,official_exact,247,0.995968,,create_canonical,soluble_collagen,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SOLUBLE COLLAGEN,ANTISTATIC|FILM FORMING|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,12,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
3788,ing_pending_5fcda05c7e0b,수용성콜라겐,36,36,1350,수용성콜라겐,Soluble Collagen,,,official_exact,36,1.000000,,create_canonical,soluble_collagen,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SOLUBLE COLLAGEN,ANTISTATIC|FILM FORMING|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,12,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
231,ing_pending_b9148b724cbe,Saccharum Officinarum (Sugar Cane) Extract,357,357,779,사탕수수추출물,Saccharum Officinarum (Sugarcane) Extract,,,official_exact,357,1.000000,,create_canonical,saccharum_officinarum_sugarcane_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,SACCHARUM OFFICINARUM EXTRACT,MOISTURISING|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:MOISTURISING,13,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
941,ing_pending_d92da353d26f,사탕수수추출물,172,172,779,사탕수수추출물,Saccharum Officinarum (Sugarcane) Extract,,,official_exact,172,1.000000,,create_canonical,saccharum_officinarum_sugarcane_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,SACCHARUM OFFICINARUM EXTRACT,MOISTURISING|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:MOISTURISING,13,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
140,ing_pending_37a5368e2fee,Sodium Dilauramidoglutamide Lysine,398,398,1045,소듐다이라우미도글루타미드라이신,Sodium Dilauramidoglutamide Lysine,소듐디라우라미도글루타마이드라이신,Sodium Dilauramidoglutamide Lysine,official_exact,398,1.000000,,create_canonical,sodium_dilauramidoglutamide_lysine,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SODIUM DILAURAMIDOGLUTAMIDE LYSINE,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,14,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
1488,ing_pending_adf997508adf,소듐다이라우미도글루타미드라이신,114,114,1045,소듐다이라우미도글루타미드라이신,Sodium Dilauramidoglutamide Lysine,소듐디라우라미도글루타마이드라이신,Sodium Dilauramidoglutamide Lysine,official_exact,114,1.000000,,create_canonical,sodium_dilauramidoglutamide_lysine,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SODIUM DILAURAMIDOGLUTAMIDE LYSINE,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,14,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
137,ing_pending_3cb874353c36,칡뿌리추출물,404,404,328,칡뿌리추출물,Pueraria Lobata Root Extract,갈근추출물,Pueraria Lobata Root Extract,official_exact,404,1.000000,,create_canonical,pueraria_lobata_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PUERARIA LOBATA ROOT EXTRACT,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,15,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
1621,ing_pending_73a2f1ba6d74,Pueraria Lobata Root Extract,104,104,328,칡뿌리추출물,Pueraria Lobata Root Extract,갈근추출물,Pueraria Lobata Root Extract,official_exact,104,1.000000,,create_canonical,pueraria_lobata_root_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PUERARIA LOBATA ROOT EXTRACT,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,15,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
180,ing_pending_538583aa3a6a,Ethoxydiglycol,378,378,2098,에톡시다이글라이콜,Ethoxydiglycol,에톡시디글라이콜,Ethoxydiglycol,official_exact,378,1.000000,,create_canonical,ethoxydiglycol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ETHOXYDIGLYCOL,HUMECTANT|PERFUMING|SOLVENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,16,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
1591,ing_pending_0228b54dcb71,에톡시다이글라이콜,106,106,2098,에톡시다이글라이콜,Ethoxydiglycol,에톡시디글라이콜,Ethoxydiglycol,official_exact,106,1.000000,,create_canonical,ethoxydiglycol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ETHOXYDIGLYCOL,HUMECTANT|PERFUMING|SOLVENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,16,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5315,ing_pending_b44a0c75dbd4,에톡시다이글라이콜,21,21,2098,에톡시다이글라이콜,Ethoxydiglycol,에톡시디글라이콜,Ethoxydiglycol,official_exact,21,1.000000,,create_canonical,ethoxydiglycol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ETHOXYDIGLYCOL,HUMECTANT|PERFUMING|SOLVENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,16,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
203,ing_pending_edd7d4fec5ff,Hydrogenated Starch Hydrolysate,367,367,4563,하이드로제네이티드스타치하이드롤리세이트,Hydrogenated Starch Hydrolysate,,,official_exact,367,1.000000,,create_canonical,hydrogenated_starch_hydrolysate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYDROGENATED STARCH HYDROLYSATE,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,17,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
