source,ingredient_id,name_en,search_query,raw_hit_count,returned_count,request_status,error_message,pipeline_version
crossref,gardenia_florida_fruit_extract,Gardenia Florida Fruit Extract,"""Gardenia Florida Fruit Extract"" skin topical",854326,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,geraniol,Geraniol,"""Geraniol"" skin topical",440638,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,geranyl_acetate,Geranyl Acetate,"""Geranyl Acetate"" skin topical",514829,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,gluconolactone,Gluconolactone,"""Gluconolactone"" skin topical",439552,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glucose,Glucose,"""Glucose"" skin topical",674268,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glutamic_acid,Glutamic Acid,"""Glutamic Acid"" skin topical",1639843,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glutathione,Glutathione,"""Glutathione"" skin topical",484745,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glycerin,Glycerin,"""Glycerin"" skin topical",441960,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_acrylate_acrylic_acid_copolymer,Glyceryl Acrylate/Acrylic Acid Copolymer,"""glyceryl acrylate acrylic acid copolymer"" skin topical",1712598,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_caprylate,Glyceryl Caprylate,"""Glyceryl Caprylate"" skin topical",442097,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_glucoside,Glyceryl Glucoside,"""Glyceryl Glucoside"" skin topical",447648,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_oleate,Glyceryl Oleate,"""Glyceryl Oleate"" skin topical",445257,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_stearate,Glyceryl Stearate,"""Glyceryl Stearate"" skin topical",444132,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_stearate_citrate,Glyceryl Stearate Citrate,"""Glyceryl Stearate Citrate"" skin topical",466876,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glyceryl_stearate_se,Glyceryl Stearate SE,"""Glyceryl Stearate SE"" skin topical",586055,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glycine,Glycine,"""Glycine"" skin topical",476638,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glycine_soja_soybean_oil,Glycine Soja (Soybean) Oil,"""glycine soja soybean oil"" skin topical",1179551,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,glycol_distearate,Glycol Distearate,"""Glycol Distearate"" skin topical",488549,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,green_tea,Green Tea,"""Green Tea"" skin topical",1218302,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,guar_hydroxypropyltrimonium_chloride,Guar Hydroxypropyltrimonium Chloride,"""Guar Hydroxypropyltrimonium Chloride"" skin topical",597349,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hdi_trimethylol_hexyllactone_crosspolymer,HDI/Trimethylol Hexyllactone Crosspolymer,"""hdi trimethylol hexyllactone crosspolymer"" skin topical",440689,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,helianthus_annuus_sunflower_extract,Helianthus Annuus (Sunflower) Extract,"""helianthus annuus sunflower extract"" skin topical",661669,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,helianthus_annuus_sunflower_seed_extract,Helianthus Annuus (Sunflower) Seed Extract,"""helianthus annuus sunflower seed extract"" skin topical",865414,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hexyl_cinnamal,Hexyl Cinnamal,"""Hexyl Cinnamal"" skin topical",442351,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hexyl_laurate,Hexyl Laurate,"""Hexyl Laurate"" skin topical",443147,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hexylene_glycol,Hexylene Glycol,"""Hexylene Glycol"" skin topical",488541,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hibiscus_sabdariffa_flower_extract,Hibiscus Sabdariffa Flower Extract,"""Hibiscus Sabdariffa Flower Extract"" skin topical",693472,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,histidine,Histidine,"""Histidine"" skin topical",455929,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,houttuynia_cordata_extract,Houttuynia Cordata Extract,"""Houttuynia Cordata Extract"" skin topical",637620,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hyaluronic_acid,Hyaluronic Acid,"""Hyaluronic Acid"" skin topical",1638734,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogen_dimethicone,Hydrogen Dimethicone,"""Hydrogen Dimethicone"" skin topical",952622,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogenated_castor_oil,Hydrogenated Castor Oil,"""Hydrogenated Castor Oil"" skin topical",1082867,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogenated_lecithin,Hydrogenated Lecithin,"""Hydrogenated Lecithin"" skin topical",460117,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogenated_olive_oil_unsaponifiables,Hydrogenated Olive Oil Unsaponifiables,"""Hydrogenated Olive Oil Unsaponifiables"" skin topical",1110033,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogenated_polydecene,Hydrogenated Polydecene,"""Hydrogenated Polydecene"" skin topical",453815,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogenated_polyisobutene,Hydrogenated Polyisobutene,"""Hydrogenated Polyisobutene"" skin topical",453930,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrogenated_vegetable_oil,Hydrogenated Vegetable Oil,"""Hydrogenated Vegetable Oil"" skin topical",1126048,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_collagen,Hydrolyzed Collagen,"""Hydrolyzed Collagen"" skin topical",523883,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_glycosaminoglycans,Hydrolyzed Glycosaminoglycans,"""Hydrolyzed Glycosaminoglycans"" skin topical",449799,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_hyaluronic_acid,Hydrolyzed Hyaluronic Acid,"""Hydrolyzed Hyaluronic Acid"" skin topical",1643664,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_keratin,Hydrolyzed Keratin,"""Hydrolyzed Keratin"" skin topical",452774,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_rice_protein,Hydrolyzed Rice Protein,"""Hydrolyzed Rice Protein"" skin topical",2087197,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_silk,Hydrolyzed Silk,"""Hydrolyzed Silk"" skin topical",486394,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_sodium_hyaluronate,Hydrolyzed Sodium Hyaluronate,"""Hydrolyzed Sodium Hyaluronate"" skin topical",720894,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_soy_protein,Hydrolyzed Soy Protein,"""Hydrolyzed Soy Protein"" skin topical",1837027,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_vegetable_protein,Hydrolyzed Vegetable Protein,"""Hydrolyzed Vegetable Protein"" skin topical",1877136,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_vegetable_protein_pg_propyl_silanetriol,Hydrolyzed Vegetable Protein PG-Propyl Silanetriol,"""Hydrolyzed Vegetable Protein PG-Propyl Silanetriol"" skin topical",1903076,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydrolyzed_wheat_protein,Hydrolyzed Wheat Protein,"""Hydrolyzed Wheat Protein"" skin topical",1991216,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxyacetophenone,Hydroxyacetophenone,"""Hydroxyacetophenone"" skin topical",439964,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxycitronellal,Hydroxycitronellal,"""Hydroxycitronellal"" skin topical",439439,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxyethyl_acrylate_sodium_acryloyldimethyl_taurate_copolymer,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,"""hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer"" skin topical",783344,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxyethyl_urea,Hydroxyethyl Urea,"""Hydroxyethyl Urea"" skin topical",500953,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxyethylcellulose,Hydroxyethylcellulose,"""Hydroxyethylcellulose"" skin topical",439662,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxypropyl_guar_hydroxypropyltrimonium_chloride,Hydroxypropyl Guar Hydroxypropyltrimonium Chloride,"""Hydroxypropyl Guar Hydroxypropyltrimonium Chloride"" skin topical",603722,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxypropyl_starch_phosphate,Hydroxypropyl Starch Phosphate,"""Hydroxypropyl Starch Phosphate"" skin topical",681619,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,hydroxypropyltrimonium_hyaluronate,Hydroxypropyltrimonium Hyaluronate,"""Hydroxypropyltrimonium Hyaluronate"" skin topical",442396,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,iron_oxide_black,Iron Oxide Black,"""Iron Oxide Black"" skin topical",1909719,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,iron_oxide_yellow,Iron Oxide Yellow,"""Iron Oxide Yellow"" skin topical",1449032,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isododecane,Isododecane,"""Isododecane"" skin topical",439405,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isohexadecane,Isohexadecane,"""Isohexadecane"" skin topical",439398,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isoleucine,Isoleucine,"""Isoleucine"" skin topical",442192,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isononyl_isononanoate,Isononyl Isononanoate,"""Isononyl Isononanoate"" skin topical",439492,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isopentyldiol,Isopentyldiol,"""Isopentyldiol"" skin topical",439399,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isopropyl_alcohol,Isopropyl Alcohol,"""Isopropyl Alcohol"" skin topical",724064,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isopropyl_myristate,Isopropyl Myristate,"""Isopropyl Myristate"" skin topical",449148,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isopropyl_palmitate,Isopropyl Palmitate,"""Isopropyl Palmitate"" skin topical",452483,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isopropyl_titanium_triisostearate,Isopropyl Titanium Triisostearate,"""Isopropyl Titanium Triisostearate"" skin topical",592742,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,isostearic_acid,Isostearic Acid,"""Isostearic Acid"" skin topical",1638413,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,jojoba_esters,Jojoba Esters,"""Jojoba Esters"" skin topical",515729,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,kaolin,Kaolin,"""Kaolin"" skin topical",447197,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lactobacillus_ferment,Lactobacillus Ferment,"""Lactobacillus Ferment"" skin topical",477491,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lactobacillus_ferment_lysate,Lactobacillus Ferment Lysate,"""Lactobacillus Ferment Lysate"" skin topical",481550,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,laminaria_japonica_extract,Laminaria Japonica Extract,"""Laminaria Japonica Extract"" skin topical",692704,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,laminaria_saccharina_extract,Laminaria Saccharina Extract,"""Laminaria Saccharina Extract"" skin topical",638954,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,laureth_7,Laureth-7,"""Laureth-7"" skin topical",439508,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lauroyl_lysine,Lauroyl Lysine,"""Lauroyl Lysine"" skin topical",469714,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lauryl_glucoside,Lauryl Glucoside,"""Lauryl Glucoside"" skin topical",446893,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lauryl_peg_9_polydimethylsiloxyethyl_dimethicone,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,"""Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone"" skin topical",465678,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lavandula_angustifolia_lavender_oil,Lavandula Angustifolia (Lavender) Oil,"""lavandula angustifolia lavender oil"" skin topical",1073743,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lecithin,Lecithin,"""Lecithin"" skin topical",445724,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,leucine,Leucine,"""Leucine"" skin topical",454682,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,licorice_extract,Licorice Extract,"""Licorice Extract"" skin topical",637882,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,limnanthes_alba_meadowfoam_seed_oil,Limnanthes Alba (Meadowfoam) Seed Oil,"""limnanthes alba meadowfoam seed oil"" skin topical",1292923,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,limonene,Limonene,"""Limonene"" skin topical",442701,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,linalool,Linalool,"""Linalool"" skin topical",440858,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,linalyl_acetate,Linalyl Acetate,"""Linalyl Acetate"" skin topical",514331,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,lysine,Lysine,"""Lysine"" skin topical",469217,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,madecassic_acid,Madecassic Acid,"""Madecassic Acid"" skin topical",1638408,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,madecassoside,Madecassoside,"""Madecassoside"" skin topical",439524,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,magnesium_aluminum_silicate,Magnesium Aluminum Silicate,"""Magnesium Aluminum Silicate"" skin topical",763177,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,magnesium_ascorbyl_phosphate,Magnesium Ascorbyl Phosphate,"""Magnesium Ascorbyl Phosphate"" skin topical",711494,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,magnesium_chloride,Magnesium Chloride,"""Magnesium Chloride"" skin topical",709112,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,magnesium_myristate,Magnesium Myristate,"""Magnesium Myristate"" skin topical",560011,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,magnesium_stearate,Magnesium Stearate,"""Magnesium Stearate"" skin topical",560332,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,magnesium_sulfate,Magnesium Sulfate,"""Magnesium Sulfate"" skin topical",638148,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,maltodextrin,Maltodextrin,"""Maltodextrin"" skin topical",441566,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,mangifera_indica_mango_seed_butter,Mangifera Indica (Mango) Seed Butter,"""mangifera indica mango seed butter"" skin topical",702621,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,mannitol,Mannitol,"""Mannitol"" skin topical",445862,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,melia_azadirachta_flower_extract,Melia Azadirachta Flower Extract,"""Melia Azadirachta Flower Extract"" skin topical",695227,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,melia_azadirachta_leaf_extract,Melia Azadirachta Leaf Extract,"""Melia Azadirachta Leaf Extract"" skin topical",797677,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,mentha_piperita_peppermint_oil,Mentha Piperita (Peppermint) Oil,"""mentha piperita peppermint oil"" skin topical",1068052,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,menthol,Menthol,"""Menthol"" skin topical",442745,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methicone,Methicone,"""Methicone"" skin topical",439410,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methionine,Methionine,"""Methionine"" skin topical",461198,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methyl_gluceth_20,Methyl Gluceth-20,"""Methyl Gluceth-20"" skin topical",3477682,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methyl_methacrylate_crosspolymer,Methyl Methacrylate Crosspolymer,"""Methyl Methacrylate Crosspolymer"" skin topical",676615,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methyl_trimethicone,Methyl Trimethicone,"""Methyl Trimethicone"" skin topical",659187,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methylisothiazolinone,Methylisothiazolinone,"""Methylisothiazolinone"" skin topical",439749,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methylparaben,Methylparaben,"""Methylparaben"" skin topical",439861,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,methylpropanediol,Methylpropanediol,"""Methylpropanediol"" skin topical",439398,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,mica,Mica,"""Mica"" skin topical",448841,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,microcrystalline_cellulose,Microcrystalline Cellulose,"""Microcrystalline Cellulose"" skin topical",557939,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,microcrystalline_wax,Microcrystalline Wax,"""Microcrystalline Wax"" skin topical",466189,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,moringa_oleifera_seed_oil,Moringa Oleifera Seed Oil,"""Moringa Oleifera Seed Oil"" skin topical",1278048,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,neopentyl_glycol_diheptanoate,Neopentyl Glycol Diheptanoate,"""Neopentyl Glycol Diheptanoate"" skin topical",489135,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,niacinamide,Niacinamide,"""Niacinamide"" skin topical",439830,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,nylon_12,Nylon-12,"""Nylon-12"" skin topical",6233208,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,ocimum_sanctum_leaf_extract,Ocimum Sanctum Leaf Extract,"""Ocimum Sanctum Leaf Extract"" skin topical",796687,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,octyldodecanol,Octyldodecanol,"""Octyldodecanol"" skin topical",439406,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,octyldodecyl_stearoyl_stearate,Octyldodecyl Stearoyl Stearate,"""Octyldodecyl Stearoyl Stearate"" skin topical",443693,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,oenothera_biennis_evening_primrose_oil,Oenothera Biennis (Evening Primrose) Oil,"""oenothera biennis evening primrose oil"" skin topical",1074416,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,olea_europaea_olive_fruit_oil,Olea Europaea (Olive) Fruit Oil,"""olea europaea olive fruit oil"" skin topical",1253890,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,oryza_sativa_rice_bran_oil,Oryza Sativa (Rice) Bran Oil,"""oryza sativa rice bran oil"" skin topical",1368600,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,paeonia_lactiflora_root_extract,Paeonia Lactiflora Root Extract,"""Paeonia Lactiflora Root Extract"" skin topical",825048,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,palmitic_acid,Palmitic Acid,"""Palmitic Acid"" skin topical",1638691,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,palmitoyl_tripeptide_5,Palmitoyl Tripeptide-5,"""Palmitoyl Tripeptide-5"" skin topical",443478,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,panthenol,Panthenol,"""Panthenol"" skin topical",439552,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pantolactone,Pantolactone,"""Pantolactone"" skin topical",439554,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,paraffin,Paraffin,"""Paraffin"" skin topical",454651,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pca,PCA,"""PCA"" skin topical",458373,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_100_stearate,PEG-100 Stearate,"""PEG-100 Stearate"" skin topical",1322204,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_10_dimethicone,PEG-10 Dimethicone,"""PEG-10 Dimethicone"" skin topical",6613087,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_40_hydrogenated_castor_oil,PEG-40 Hydrogenated Castor Oil,"""PEG-40 Hydrogenated Castor Oil"" skin topical",2776893,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_60_hydrogenated_castor_oil,PEG-60 Hydrogenated Castor Oil,"""PEG-60 Hydrogenated Castor Oil"" skin topical",2252470,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_8,PEG-8,"""PEG-8"" skin topical",463880,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_9_polydimethylsiloxyethyl_dimethicone,PEG-9 Polydimethylsiloxyethyl Dimethicone,"""PEG-9 Polydimethylsiloxyethyl Dimethicone"" skin topical",464033,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peg_ppg_18_18_dimethicone,PEG/PPG-18/18 Dimethicone,"""peg ppg 18 18 dimethicone"" skin topical",3392036,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pelargonium_graveolens_flower_oil,Pelargonium Graveolens Flower Oil,"""Pelargonium Graveolens Flower Oil"" skin topical",1119539,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pentaerythrityl_tetraethylhexanoate,Pentaerythrityl Tetraethylhexanoate,"""Pentaerythrityl Tetraethylhexanoate"" skin topical",439512,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pentaerythrityl_tetraisostearate,Pentaerythrityl Tetraisostearate,"""Pentaerythrityl Tetraisostearate"" skin topical",439513,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pentylene_glycol,Pentylene Glycol,"""Pentylene Glycol"" skin topical",488524,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,peptides,Peptides,"""Peptides"" skin topical",575636,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,persea_gratissima_avocado_oil,Persea Gratissima (Avocado) Oil,"""persea gratissima avocado oil"" skin topical",1070355,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,petrolatum_mineral_oil,Petrolatum / Mineral Oil,"""Petroleum Jelly"" skin topical",640252,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pha,Polyhydroxy Acids,"""Polyhydroxy Acids"" skin topical",817962,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phenethyl_alcohol,Phenethyl Alcohol,"""Phenethyl Alcohol"" skin topical",719839,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phenoxyethanol,Phenoxyethanol,"""Phenoxyethanol"" skin topical",439741,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phenyl_trimethicone,Phenyl Trimethicone,"""Phenyl Trimethicone"" skin topical",504798,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phenylalanine,Phenylalanine,"""Phenylalanine"" skin topical",453063,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phospholipids,Phospholipids,"""Phospholipids"" skin topical",453446,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phytic_acid,Phytic Acid,"""Phytic Acid"" skin topical",1638452,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phytosphingosine,Phytosphingosine,"""Phytosphingosine"" skin topical",439744,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,phytosterols,Phytosterols,"""Phytosterols"" skin topical",440964,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pinene,Pinene,"""Pinene"" skin topical",442623,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pogostemon_cablin_oil,Pogostemon Cablin Oil,"""Pogostemon Cablin Oil"" skin topical",1063229,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyacrylamide,Polyacrylamide,"""Polyacrylamide"" skin topical",453404,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyacrylate_crosspolymer_6,Polyacrylate Crosspolymer-6,"""Polyacrylate Crosspolymer-6"" skin topical",442041,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polybutene,Polybutene,"""Polybutene"" skin topical",439932,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyethylene,Polyethylene,"""Polyethylene"" skin topical",516239,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglutamic_acid,Polyglutamic Acid,"""Polyglutamic Acid"" skin topical",1638428,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglycerin_3,Polyglycerin-3,"""Polyglycerin-3"" skin topical",439415,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_10_laurate,Polyglyceryl-10 Laurate,"""Polyglyceryl-10 Laurate"" skin topical",6590415,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_10_oleate,Polyglyceryl-10 Oleate,"""Polyglyceryl-10 Oleate"" skin topical",6592938,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_10_stearate,Polyglyceryl-10 Stearate,"""Polyglyceryl-10 Stearate"" skin topical",6591877,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_2_triisostearate,Polyglyceryl-2 Triisostearate,"""Polyglyceryl-2 Triisostearate"" skin topical",439497,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_3_diisostearate,Polyglyceryl-3 Diisostearate,"""Polyglyceryl-3 Diisostearate"" skin topical",439503,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_3_methylglucose_distearate,Polyglyceryl-3 Methylglucose Distearate,"""Polyglyceryl-3 Methylglucose Distearate"" skin topical",439749,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_3_polyricinoleate,Polyglyceryl-3 Polyricinoleate,"""Polyglyceryl-3 Polyricinoleate"" skin topical",439577,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_4_caprate,Polyglyceryl-4 Caprate,"""Polyglyceryl-4 Caprate"" skin topical",439684,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_4_diisostearate_polyhydroxystearate_sebacate,Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate,"""polyglyceryl 4 diisostearate polyhydroxystearate sebacate"" skin topical",440306,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_4_isostearate,Polyglyceryl-4 Isostearate,"""Polyglyceryl-4 Isostearate"" skin topical",439566,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyglyceryl_6_polyricinoleate,Polyglyceryl-6 Polyricinoleate,"""Polyglyceryl-6 Polyricinoleate"" skin topical",439577,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyhydroxystearic_acid,Polyhydroxystearic Acid,"""Polyhydroxystearic Acid"" skin topical",1638408,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyisobutene,Polyisobutene,"""Polyisobutene"" skin topical",439520,25,ok,,mwbl-ingredient-multisource-discovery-v1
